ID,ECLO
ACCIDENT_39775,3.3344944
ACCIDENT_39776,3.2227035
ACCIDENT_39777,4.1877074
ACCIDENT_39778,3.8764632
ACCIDENT_39779,4.4382553
ACCIDENT_39780,4.178879
ACCIDENT_39781,3.906036
ACCIDENT_39782,4.2424235
ACCIDENT_39783,4.212652
ACCIDENT_39784,4.8542576
ACCIDENT_39785,4.2686887
ACCIDENT_39786,3.4233632
ACCIDENT_39787,4.5684333
ACCIDENT_39788,3.4256935
ACCIDENT_39789,4.1889067
ACCIDENT_39790,4.157598
ACCIDENT_39791,3.773076
ACCIDENT_39792,3.2928107
ACCIDENT_39793,4.1268597
ACCIDENT_39794,3.462319
ACCIDENT_39795,4.2112656
ACCIDENT_39796,3.4913514
ACCIDENT_39797,4.115332
ACCIDENT_39798,4.0664964
ACCIDENT_39799,4.0561
ACCIDENT_39800,4.0690312
ACCIDENT_39801,3.997774
ACCIDENT_39802,4.2182035
ACCIDENT_39803,4.339386
ACCIDENT_39804,4.334839
ACCIDENT_39805,3.4233632
ACCIDENT_39806,4.2034507
ACCIDENT_39807,5.3320837
ACCIDENT_39808,4.3126273
ACCIDENT_39809,4.0458674
ACCIDENT_39810,3.5577419
ACCIDENT_39811,3.4990423
ACCIDENT_39812,4.044821
ACCIDENT_39813,4.0855365
ACCIDENT_39814,3.5919101
ACCIDENT_39815,4.2150936
ACCIDENT_39816,4.3810706
ACCIDENT_39817,3.9011118
ACCIDENT_39818,4.5393586
ACCIDENT_39819,4.59673
ACCIDENT_39820,4.3939767
ACCIDENT_39821,4.212652
ACCIDENT_39822,4.6631613
ACCIDENT_39823,4.2337365
ACCIDENT_39824,4.0399237
ACCIDENT_39825,4.222457
ACCIDENT_39826,3.8136947
ACCIDENT_39827,4.102711
ACCIDENT_39828,4.0201325
ACCIDENT_39829,4.1156335
ACCIDENT_39830,4.3506656
ACCIDENT_39831,4.2978215
ACCIDENT_39832,4.256259
ACCIDENT_39833,4.507542
ACCIDENT_39834,4.263748
ACCIDENT_39835,3.3405633
ACCIDENT_39836,4.388259
ACCIDENT_39837,3.9163797
ACCIDENT_39838,4.0076623
ACCIDENT_39839,4.289162
ACCIDENT_39840,3.9123912
ACCIDENT_39841,4.0664964
ACCIDENT_39842,3.7955039
ACCIDENT_39843,4.458611
ACCIDENT_39844,3.9495015
ACCIDENT_39845,4.620682
ACCIDENT_39846,4.014531
ACCIDENT_39847,4.2337365
ACCIDENT_39848,4.757604
ACCIDENT_39849,4.044821
ACCIDENT_39850,3.4389224
ACCIDENT_39851,4.215857
ACCIDENT_39852,4.0855365
ACCIDENT_39853,3.780411
ACCIDENT_39854,4.2341766
ACCIDENT_39855,4.289162
ACCIDENT_39856,4.0690312
ACCIDENT_39857,4.192171
ACCIDENT_39858,4.2784214
ACCIDENT_39859,4.2051053
ACCIDENT_39860,4.1572027
ACCIDENT_39861,3.365138
ACCIDENT_39862,4.2583084
ACCIDENT_39863,3.1331098
ACCIDENT_39864,3.5018246
ACCIDENT_39865,3.6366303
ACCIDENT_39866,4.0392222
ACCIDENT_39867,4.23325
ACCIDENT_39868,4.18806
ACCIDENT_39869,4.2943583
ACCIDENT_39870,4.4269757
ACCIDENT_39871,4.077776
ACCIDENT_39872,3.972909
ACCIDENT_39873,3.7128122
ACCIDENT_39874,4.2049756
ACCIDENT_39875,4.0010595
ACCIDENT_39876,3.7789404
ACCIDENT_39877,4.060499
ACCIDENT_39878,3.8201816
ACCIDENT_39879,4.2034507
ACCIDENT_39880,3.1185596
ACCIDENT_39881,3.6108308
ACCIDENT_39882,4.124632
ACCIDENT_39883,3.9092739
ACCIDENT_39884,4.1587095
ACCIDENT_39885,4.168511
ACCIDENT_39886,3.7693346
ACCIDENT_39887,4.650493
ACCIDENT_39888,4.0144777
ACCIDENT_39889,3.5588398
ACCIDENT_39890,4.224884
ACCIDENT_39891,4.156986
ACCIDENT_39892,3.7637117
ACCIDENT_39893,4.1819763
ACCIDENT_39894,3.4386308
ACCIDENT_39895,3.998483
ACCIDENT_39896,4.100362
ACCIDENT_39897,4.027942
ACCIDENT_39898,3.684941
ACCIDENT_39899,4.289701
ACCIDENT_39900,3.9495752
ACCIDENT_39901,4.7525964
ACCIDENT_39902,3.3630903
ACCIDENT_39903,4.097169
ACCIDENT_39904,3.5334003
ACCIDENT_39905,4.348673
ACCIDENT_39906,4.0016947
ACCIDENT_39907,4.0859876
ACCIDENT_39908,4.3773007
ACCIDENT_39909,3.958341
ACCIDENT_39910,4.080683
ACCIDENT_39911,4.152505
ACCIDENT_39912,4.044821
ACCIDENT_39913,3.958341
ACCIDENT_39914,3.8053558
ACCIDENT_39915,3.68903
ACCIDENT_39916,3.9602334
ACCIDENT_39917,3.6128242
ACCIDENT_39918,4.4925647
ACCIDENT_39919,4.437541
ACCIDENT_39920,4.007203
ACCIDENT_39921,4.1767797
ACCIDENT_39922,4.222457
ACCIDENT_39923,3.5798242
ACCIDENT_39924,4.1819763
ACCIDENT_39925,4.2095513
ACCIDENT_39926,4.215857
ACCIDENT_39927,3.5714781
ACCIDENT_39928,4.0618834
ACCIDENT_39929,3.8651836
ACCIDENT_39930,4.382697
ACCIDENT_39931,3.9599512
ACCIDENT_39932,4.1336937
ACCIDENT_39933,3.9447646
ACCIDENT_39934,4.0690312
ACCIDENT_39935,4.044821
ACCIDENT_39936,4.0076623
ACCIDENT_39937,3.8285205
ACCIDENT_39938,4.2841253
ACCIDENT_39939,3.620424
ACCIDENT_39940,4.0561
ACCIDENT_39941,3.9382956
ACCIDENT_39942,3.3593538
ACCIDENT_39943,4.226132
ACCIDENT_39944,4.0184827
ACCIDENT_39945,3.5343745
ACCIDENT_39946,5.147679
ACCIDENT_39947,3.958341
ACCIDENT_39948,4.213604
ACCIDENT_39949,3.958341
ACCIDENT_39950,4.2285714
ACCIDENT_39951,3.9005919
ACCIDENT_39952,4.1268597
ACCIDENT_39953,4.102711
ACCIDENT_39954,4.937997
ACCIDENT_39955,4.156986
ACCIDENT_39956,4.26998
ACCIDENT_39957,3.8679163
ACCIDENT_39958,4.044821
ACCIDENT_39959,4.003251
ACCIDENT_39960,4.24498
ACCIDENT_39961,4.157598
ACCIDENT_39962,4.340954
ACCIDENT_39963,4.0872884
ACCIDENT_39964,4.0558834
ACCIDENT_39965,4.0855365
ACCIDENT_39966,3.359178
ACCIDENT_39967,4.212652
ACCIDENT_39968,4.2150936
ACCIDENT_39969,3.6282413
ACCIDENT_39970,4.2337365
ACCIDENT_39971,3.8651836
ACCIDENT_39972,3.8679163
ACCIDENT_39973,3.2364602
ACCIDENT_39974,4.192032
ACCIDENT_39975,4.1111016
ACCIDENT_39976,3.6041439
ACCIDENT_39977,4.178879
ACCIDENT_39978,4.0690312
ACCIDENT_39979,3.972909
ACCIDENT_39980,3.8872414
ACCIDENT_39981,3.4738803
ACCIDENT_39982,4.2095513
ACCIDENT_39983,3.5718944
ACCIDENT_39984,3.7637117
ACCIDENT_39985,4.0047016
ACCIDENT_39986,4.2095513
ACCIDENT_39987,3.8764632
ACCIDENT_39988,3.7834914
ACCIDENT_39989,4.0855365
ACCIDENT_39990,3.8053558
ACCIDENT_39991,4.0397468
ACCIDENT_39992,4.3382487
ACCIDENT_39993,4.226132
ACCIDENT_39994,4.2784214
ACCIDENT_39995,3.9904048
ACCIDENT_39996,4.304553
ACCIDENT_39997,4.3232718
ACCIDENT_39998,2.9593527
ACCIDENT_39999,3.8651836
ACCIDENT_40000,4.529647
ACCIDENT_40001,4.612557
ACCIDENT_40002,4.044821
ACCIDENT_40003,3.8599482
ACCIDENT_40004,3.5356648
ACCIDENT_40005,3.9250724
ACCIDENT_40006,4.1877494
ACCIDENT_40007,4.340954
ACCIDENT_40008,4.2285714
ACCIDENT_40009,3.8893025
ACCIDENT_40010,4.255978
ACCIDENT_40011,4.2454557
ACCIDENT_40012,3.8752522
ACCIDENT_40013,4.0257573
ACCIDENT_40014,4.203253
ACCIDENT_40015,3.9011118
ACCIDENT_40016,4.0855365
ACCIDENT_40017,4.080683
ACCIDENT_40018,3.4419549
ACCIDENT_40019,4.2051053
ACCIDENT_40020,4.5684333
ACCIDENT_40021,4.151366
ACCIDENT_40022,3.4293356
ACCIDENT_40023,3.882742
ACCIDENT_40024,4.0144777
ACCIDENT_40025,3.9614089
ACCIDENT_40026,3.8136947
ACCIDENT_40027,4.0458674
ACCIDENT_40028,3.3873467
ACCIDENT_40029,4.1084485
ACCIDENT_40030,4.1767797
ACCIDENT_40031,4.3548055
ACCIDENT_40032,4.23325
ACCIDENT_40033,4.2285714
ACCIDENT_40034,4.075325
ACCIDENT_40035,4.119585
ACCIDENT_40036,3.9530702
ACCIDENT_40037,3.190892
ACCIDENT_40038,3.2662215
ACCIDENT_40039,4.010706
ACCIDENT_40040,3.7878368
ACCIDENT_40041,3.906036
ACCIDENT_40042,4.1054907
ACCIDENT_40043,3.9163797
ACCIDENT_40044,3.72266
ACCIDENT_40045,3.507027
ACCIDENT_40046,4.1336937
ACCIDENT_40047,3.8651836
ACCIDENT_40048,4.003251
ACCIDENT_40049,4.003251
ACCIDENT_40050,3.5099807
ACCIDENT_40051,3.972909
ACCIDENT_40052,4.044821
ACCIDENT_40053,4.0852914
ACCIDENT_40054,4.474397
ACCIDENT_40055,3.5635185
ACCIDENT_40056,3.960781
ACCIDENT_40057,3.3193004
ACCIDENT_40058,4.1054907
ACCIDENT_40059,4.3236475
ACCIDENT_40060,4.3764653
ACCIDENT_40061,3.9614089
ACCIDENT_40062,4.0942287
ACCIDENT_40063,4.3465586
ACCIDENT_40064,3.9005919
ACCIDENT_40065,4.097169
ACCIDENT_40066,4.1354823
ACCIDENT_40067,4.3928127
ACCIDENT_40068,4.044821
ACCIDENT_40069,4.357362
ACCIDENT_40070,3.3706107
ACCIDENT_40071,3.972909
ACCIDENT_40072,4.2285714
ACCIDENT_40073,3.933485
ACCIDENT_40074,3.3001168
ACCIDENT_40075,4.390804
ACCIDENT_40076,4.2424235
ACCIDENT_40077,3.9250724
ACCIDENT_40078,4.2956233
ACCIDENT_40079,4.104003
ACCIDENT_40080,4.0855365
ACCIDENT_40081,3.2771428
ACCIDENT_40082,3.9931087
ACCIDENT_40083,4.2051053
ACCIDENT_40084,4.2051053
ACCIDENT_40085,4.1819763
ACCIDENT_40086,4.311998
ACCIDENT_40087,4.3764653
ACCIDENT_40088,4.1767797
ACCIDENT_40089,3.9904048
ACCIDENT_40090,4.151366
ACCIDENT_40091,3.1053026
ACCIDENT_40092,3.9614089
ACCIDENT_40093,4.193256
ACCIDENT_40094,4.0257573
ACCIDENT_40095,4.2341766
ACCIDENT_40096,4.181413
ACCIDENT_40097,3.6282413
ACCIDENT_40098,3.9137928
ACCIDENT_40099,3.3630903
ACCIDENT_40100,3.6041439
ACCIDENT_40101,4.3465204
ACCIDENT_40102,3.9137928
ACCIDENT_40103,4.627652
ACCIDENT_40104,3.2708976
ACCIDENT_40105,3.81607
ACCIDENT_40106,4.0561
ACCIDENT_40107,3.4413705
ACCIDENT_40108,3.6908977
ACCIDENT_40109,3.8136947
ACCIDENT_40110,4.0399237
ACCIDENT_40111,2.9593527
ACCIDENT_40112,3.7333422
ACCIDENT_40113,4.2649755
ACCIDENT_40114,4.3012886
ACCIDENT_40115,4.340954
ACCIDENT_40116,4.151366
ACCIDENT_40117,4.4950795
ACCIDENT_40118,3.9011118
ACCIDENT_40119,3.958341
ACCIDENT_40120,3.2643368
ACCIDENT_40121,3.9011118
ACCIDENT_40122,4.010706
ACCIDENT_40123,4.0261755
ACCIDENT_40124,3.8136947
ACCIDENT_40125,4.075325
ACCIDENT_40126,3.5074313
ACCIDENT_40127,3.9137928
ACCIDENT_40128,3.8599482
ACCIDENT_40129,3.465237
ACCIDENT_40130,4.097169
ACCIDENT_40131,4.2112656
ACCIDENT_40132,3.4492362
ACCIDENT_40133,4.1996155
ACCIDENT_40134,3.7311244
ACCIDENT_40135,3.8338675
ACCIDENT_40136,4.0399237
ACCIDENT_40137,4.289162
ACCIDENT_40138,4.2980585
ACCIDENT_40139,3.5334003
ACCIDENT_40140,4.2112656
ACCIDENT_40141,4.2978215
ACCIDENT_40142,4.3488126
ACCIDENT_40143,4.3239074
ACCIDENT_40144,4.0998287
ACCIDENT_40145,3.9137928
ACCIDENT_40146,3.3193004
ACCIDENT_40147,3.5343745
ACCIDENT_40148,4.0866046
ACCIDENT_40149,4.3764653
ACCIDENT_40150,4.2285714
ACCIDENT_40151,4.3361154
ACCIDENT_40152,3.4645083
ACCIDENT_40153,3.933485
ACCIDENT_40154,4.0610538
ACCIDENT_40155,4.0369744
ACCIDENT_40156,3.797752
ACCIDENT_40157,4.255978
ACCIDENT_40158,3.8136947
ACCIDENT_40159,3.4293356
ACCIDENT_40160,3.365977
ACCIDENT_40161,3.6041439
ACCIDENT_40162,4.357362
ACCIDENT_40163,4.2112656
ACCIDENT_40164,4.255978
ACCIDENT_40165,3.9931087
ACCIDENT_40166,4.24498
ACCIDENT_40167,4.1889067
ACCIDENT_40168,3.3193004
ACCIDENT_40169,4.080311
ACCIDENT_40170,4.010377
ACCIDENT_40171,4.0872884
ACCIDENT_40172,4.100362
ACCIDENT_40173,3.912342
ACCIDENT_40174,4.044821
ACCIDENT_40175,3.3298163
ACCIDENT_40176,4.168511
ACCIDENT_40177,3.4535751
ACCIDENT_40178,3.6199
ACCIDENT_40179,4.1002226
ACCIDENT_40180,3.652441
ACCIDENT_40181,4.075325
ACCIDENT_40182,3.976756
ACCIDENT_40183,4.5946302
ACCIDENT_40184,3.5182042
ACCIDENT_40185,3.3949864
ACCIDENT_40186,4.339386
ACCIDENT_40187,3.6801589
ACCIDENT_40188,4.0927234
ACCIDENT_40189,4.044821
ACCIDENT_40190,4.00295
ACCIDENT_40191,3.497651
ACCIDENT_40192,4.0927234
ACCIDENT_40193,4.2051053
ACCIDENT_40194,4.222457
ACCIDENT_40195,4.185333
ACCIDENT_40196,4.0690312
ACCIDENT_40197,3.6163702
ACCIDENT_40198,3.4125905
ACCIDENT_40199,4.9267178
ACCIDENT_40200,3.8497007
ACCIDENT_40201,4.165905
ACCIDENT_40202,3.9614089
ACCIDENT_40203,4.304553
ACCIDENT_40204,4.157598
ACCIDENT_40205,4.044821
ACCIDENT_40206,3.8285205
ACCIDENT_40207,4.2841253
ACCIDENT_40208,3.5798242
ACCIDENT_40209,3.6262002
ACCIDENT_40210,3.955592
ACCIDENT_40211,3.8651836
ACCIDENT_40212,4.3711605
ACCIDENT_40213,4.0043883
ACCIDENT_40214,4.007203
ACCIDENT_40215,4.097169
ACCIDENT_40216,4.1232243
ACCIDENT_40217,3.5781286
ACCIDENT_40218,4.0690312
ACCIDENT_40219,4.417265
ACCIDENT_40220,3.6292155
ACCIDENT_40221,3.933485
ACCIDENT_40222,4.3012886
ACCIDENT_40223,4.2108955
ACCIDENT_40224,4.1797905
ACCIDENT_40225,4.4935274
ACCIDENT_40226,4.0942287
ACCIDENT_40227,4.2108955
ACCIDENT_40228,3.8136947
ACCIDENT_40229,3.9382956
ACCIDENT_40230,4.408005
ACCIDENT_40231,4.2943583
ACCIDENT_40232,4.044821
ACCIDENT_40233,4.832342
ACCIDENT_40234,4.18806
ACCIDENT_40235,4.0998287
ACCIDENT_40236,4.0855365
ACCIDENT_40237,4.080683
ACCIDENT_40238,3.958341
ACCIDENT_40239,4.3939767
ACCIDENT_40240,4.0896196
ACCIDENT_40241,4.4935274
ACCIDENT_40242,3.9284635
ACCIDENT_40243,3.9931087
ACCIDENT_40244,4.1054907
ACCIDENT_40245,4.080683
ACCIDENT_40246,3.9773781
ACCIDENT_40247,3.958341
ACCIDENT_40248,3.3508008
ACCIDENT_40249,4.193256
ACCIDENT_40250,4.380183
ACCIDENT_40251,4.097169
ACCIDENT_40252,4.0618834
ACCIDENT_40253,4.3116717
ACCIDENT_40254,3.5217912
ACCIDENT_40255,3.6746655
ACCIDENT_40256,4.1336937
ACCIDENT_40257,3.5647953
ACCIDENT_40258,3.972909
ACCIDENT_40259,3.888517
ACCIDENT_40260,4.324495
ACCIDENT_40261,4.151366
ACCIDENT_40262,4.0144777
ACCIDENT_40263,4.162646
ACCIDENT_40264,4.080683
ACCIDENT_40265,4.2808933
ACCIDENT_40266,4.4667063
ACCIDENT_40267,4.044821
ACCIDENT_40268,3.972909
ACCIDENT_40269,4.1354823
ACCIDENT_40270,4.364014
ACCIDENT_40271,4.3273067
ACCIDENT_40272,3.6199
ACCIDENT_40273,3.603949
ACCIDENT_40274,3.8255384
ACCIDENT_40275,4.0076623
ACCIDENT_40276,4.1268597
ACCIDENT_40277,3.7439897
ACCIDENT_40278,3.6369658
ACCIDENT_40279,4.165905
ACCIDENT_40280,4.579713
ACCIDENT_40281,4.1572027
ACCIDENT_40282,4.364014
ACCIDENT_40283,4.6238365
ACCIDENT_40284,4.269588
ACCIDENT_40285,4.010377
ACCIDENT_40286,4.168511
ACCIDENT_40287,4.157598
ACCIDENT_40288,4.6048293
ACCIDENT_40289,4.2865424
ACCIDENT_40290,3.7582505
ACCIDENT_40291,4.0664964
ACCIDENT_40292,4.2337365
ACCIDENT_40293,4.044821
ACCIDENT_40294,3.1331098
ACCIDENT_40295,4.0074034
ACCIDENT_40296,4.340954
ACCIDENT_40297,4.07965
ACCIDENT_40298,3.8689225
ACCIDENT_40299,4.23325
ACCIDENT_40300,3.2755249
ACCIDENT_40301,3.958341
ACCIDENT_40302,3.4233632
ACCIDENT_40303,3.4252286
ACCIDENT_40304,4.304553
ACCIDENT_40305,4.0855474
ACCIDENT_40306,3.201646
ACCIDENT_40307,3.933485
ACCIDENT_40308,3.876537
ACCIDENT_40309,4.4667063
ACCIDENT_40310,3.663592
ACCIDENT_40311,4.1797905
ACCIDENT_40312,4.6545815
ACCIDENT_40313,4.0998287
ACCIDENT_40314,3.1510677
ACCIDENT_40315,3.9731653
ACCIDENT_40316,4.151366
ACCIDENT_40317,4.4950795
ACCIDENT_40318,3.2632828
ACCIDENT_40319,4.2285714
ACCIDENT_40320,4.435654
ACCIDENT_40321,4.0855365
ACCIDENT_40322,4.2943583
ACCIDENT_40323,4.080311
ACCIDENT_40324,4.23325
ACCIDENT_40325,3.4233632
ACCIDENT_40326,4.115332
ACCIDENT_40327,4.103475
ACCIDENT_40328,4.181413
ACCIDENT_40329,4.263748
ACCIDENT_40330,4.2095513
ACCIDENT_40331,4.1889067
ACCIDENT_40332,4.18806
ACCIDENT_40333,4.165905
ACCIDENT_40334,3.783852
ACCIDENT_40335,4.5083
ACCIDENT_40336,3.6161735
ACCIDENT_40337,4.2285714
ACCIDENT_40338,4.1819763
ACCIDENT_40339,4.5393586
ACCIDENT_40340,3.927071
ACCIDENT_40341,3.8136947
ACCIDENT_40342,4.2424235
ACCIDENT_40343,4.417265
ACCIDENT_40344,4.488315
ACCIDENT_40345,4.263748
ACCIDENT_40346,4.334839
ACCIDENT_40347,4.2808933
ACCIDENT_40348,3.9854786
ACCIDENT_40349,4.3914623
ACCIDENT_40350,3.5307863
ACCIDENT_40351,4.1819763
ACCIDENT_40352,3.8019757
ACCIDENT_40353,3.6041439
ACCIDENT_40354,4.350294
ACCIDENT_40355,3.927071
ACCIDENT_40356,4.1637845
ACCIDENT_40357,4.3768463
ACCIDENT_40358,3.906036
ACCIDENT_40359,3.9931035
ACCIDENT_40360,4.0866046
ACCIDENT_40361,3.8679163
ACCIDENT_40362,4.0690312
ACCIDENT_40363,4.3488126
ACCIDENT_40364,4.8401194
ACCIDENT_40365,4.3345513
ACCIDENT_40366,4.263748
ACCIDENT_40367,4.263748
ACCIDENT_40368,3.9137928
ACCIDENT_40369,3.49706
ACCIDENT_40370,4.0257573
ACCIDENT_40371,4.044821
ACCIDENT_40372,3.933485
ACCIDENT_40373,3.878023
ACCIDENT_40374,4.053847
ACCIDENT_40375,3.3281426
ACCIDENT_40376,3.6924284
ACCIDENT_40377,3.4578857
ACCIDENT_40378,4.0690312
ACCIDENT_40379,2.952521
ACCIDENT_40380,4.2943583
ACCIDENT_40381,4.3548055
ACCIDENT_40382,4.080683
ACCIDENT_40383,4.310188
ACCIDENT_40384,4.3570576
ACCIDENT_40385,4.195331
ACCIDENT_40386,4.1572027
ACCIDENT_40387,4.178879
ACCIDENT_40388,3.5343745
ACCIDENT_40389,4.357362
ACCIDENT_40390,4.003251
ACCIDENT_40391,3.972909
ACCIDENT_40392,3.6712437
ACCIDENT_40393,3.6818776
ACCIDENT_40394,3.4389224
ACCIDENT_40395,4.0866046
ACCIDENT_40396,3.9092739
ACCIDENT_40397,3.8536875
ACCIDENT_40398,4.050678
ACCIDENT_40399,4.0855365
ACCIDENT_40400,3.3344944
ACCIDENT_40401,4.044821
ACCIDENT_40402,4.0558834
ACCIDENT_40403,3.8136947
ACCIDENT_40404,4.2239323
ACCIDENT_40405,3.560325
ACCIDENT_40406,3.5244935
ACCIDENT_40407,4.044821
ACCIDENT_40408,4.2913556
ACCIDENT_40409,3.365138
ACCIDENT_40410,4.293026
ACCIDENT_40411,4.1268597
ACCIDENT_40412,3.8053558
ACCIDENT_40413,4.1819763
ACCIDENT_40414,4.0948977
ACCIDENT_40415,4.619023
ACCIDENT_40416,4.1354823
ACCIDENT_40417,3.9486713
ACCIDENT_40418,3.4955156
ACCIDENT_40419,4.003251
ACCIDENT_40420,3.9086354
ACCIDENT_40421,3.927071
ACCIDENT_40422,3.969621
ACCIDENT_40423,3.7857149
ACCIDENT_40424,4.2341766
ACCIDENT_40425,4.0855365
ACCIDENT_40426,3.8651836
ACCIDENT_40427,3.9123912
ACCIDENT_40428,4.0690312
ACCIDENT_40429,4.1819763
ACCIDENT_40430,4.23325
ACCIDENT_40431,4.075325
ACCIDENT_40432,3.497
ACCIDENT_40433,4.354324
ACCIDENT_40434,3.8905058
ACCIDENT_40435,3.4291675
ACCIDENT_40436,4.1054907
ACCIDENT_40437,4.23325
ACCIDENT_40438,4.42257
ACCIDENT_40439,3.878023
ACCIDENT_40440,4.07965
ACCIDENT_40441,3.8778982
ACCIDENT_40442,4.354324
ACCIDENT_40443,4.2583084
ACCIDENT_40444,3.4492362
ACCIDENT_40445,3.500569
ACCIDENT_40446,4.0144777
ACCIDENT_40447,3.7637117
ACCIDENT_40448,2.9593527
