ID,ECLO
ACCIDENT_39713,3.7276983
ACCIDENT_39714,3.8923788
ACCIDENT_39715,3.9129274
ACCIDENT_39716,3.689725
ACCIDENT_39717,3.7239876
ACCIDENT_39718,3.7565298
ACCIDENT_39719,3.652371
ACCIDENT_39720,3.6369429
ACCIDENT_39721,3.877369
ACCIDENT_39722,3.761022
ACCIDENT_39723,3.77353
ACCIDENT_39724,3.916862
ACCIDENT_39725,3.8910005
ACCIDENT_39726,4.001232
ACCIDENT_39727,3.2837572
ACCIDENT_39728,3.7648816
ACCIDENT_39729,3.9064074
ACCIDENT_39730,3.8816097
ACCIDENT_39731,3.8579335
ACCIDENT_39732,3.7011914
ACCIDENT_39733,3.5604503
ACCIDENT_39734,3.3465142
ACCIDENT_39735,3.7732794
ACCIDENT_39736,3.7113824
ACCIDENT_39737,3.430152
ACCIDENT_39738,3.7692988
ACCIDENT_39739,3.8034244
ACCIDENT_39740,3.6843352
ACCIDENT_39741,3.5072975
ACCIDENT_39742,3.934959
ACCIDENT_39743,3.7614975
ACCIDENT_39744,3.7792926
ACCIDENT_39745,3.769598
ACCIDENT_39746,3.4736338
ACCIDENT_39747,3.8123581
ACCIDENT_39748,3.916711
ACCIDENT_39749,3.1410024
ACCIDENT_39750,3.6640866
ACCIDENT_39751,3.7148252
ACCIDENT_39752,3.734372
ACCIDENT_39753,3.780206
ACCIDENT_39754,3.6857085
ACCIDENT_39755,3.6003594
ACCIDENT_39756,3.5964484
ACCIDENT_39757,3.8147688
ACCIDENT_39758,3.9319959
ACCIDENT_39759,3.505228
ACCIDENT_39760,3.816678
ACCIDENT_39761,3.6561913
ACCIDENT_39762,3.944932
ACCIDENT_39763,3.8879776
ACCIDENT_39764,3.5456188
ACCIDENT_39765,3.9096465
ACCIDENT_39766,3.721427
ACCIDENT_39767,3.446581
ACCIDENT_39768,3.300467
ACCIDENT_39769,3.8432455
ACCIDENT_39770,3.7587304
ACCIDENT_39771,3.7901042
ACCIDENT_39772,4.1548786
ACCIDENT_39773,3.713728
ACCIDENT_39774,3.7492337
ACCIDENT_39775,3.3415961
ACCIDENT_39776,3.0921798
ACCIDENT_39777,3.981041
ACCIDENT_39778,3.7543557
ACCIDENT_39779,4.115961
ACCIDENT_39780,3.9566307
ACCIDENT_39781,3.8852744
ACCIDENT_39782,3.8225682
ACCIDENT_39783,3.911889
ACCIDENT_39784,4.014188
ACCIDENT_39785,4.051005
ACCIDENT_39786,3.4354045
ACCIDENT_39787,4.1355534
ACCIDENT_39788,3.5811818
ACCIDENT_39789,3.7646396
ACCIDENT_39790,3.63063
ACCIDENT_39791,3.4204218
ACCIDENT_39792,3.4994788
ACCIDENT_39793,3.8737814
ACCIDENT_39794,3.6552687
ACCIDENT_39795,4.189273
ACCIDENT_39796,3.457154
ACCIDENT_39797,4.0809236
ACCIDENT_39798,3.8008506
ACCIDENT_39799,3.9551477
ACCIDENT_39800,3.8568866
ACCIDENT_39801,4.0193467
ACCIDENT_39802,4.2340293
ACCIDENT_39803,4.280166
ACCIDENT_39804,4.192109
ACCIDENT_39805,3.466246
ACCIDENT_39806,4.12286
ACCIDENT_39807,4.595809
ACCIDENT_39808,3.9792476
ACCIDENT_39809,3.8949547
ACCIDENT_39810,3.195994
ACCIDENT_39811,3.731409
ACCIDENT_39812,3.7701764
ACCIDENT_39813,3.7796488
ACCIDENT_39814,3.7528596
ACCIDENT_39815,3.8691354
ACCIDENT_39816,4.4585805
ACCIDENT_39817,3.7662537
ACCIDENT_39818,4.2902846
ACCIDENT_39819,4.2754397
ACCIDENT_39820,4.165488
ACCIDENT_39821,4.211528
ACCIDENT_39822,4.7672048
ACCIDENT_39823,4.0421095
ACCIDENT_39824,3.9846432
ACCIDENT_39825,4.0460353
ACCIDENT_39826,3.7904332
ACCIDENT_39827,3.7945852
ACCIDENT_39828,4.1291137
ACCIDENT_39829,4.091771
ACCIDENT_39830,4.5527577
ACCIDENT_39831,4.006364
ACCIDENT_39832,4.0302315
ACCIDENT_39833,4.3381953
ACCIDENT_39834,4.140392
ACCIDENT_39835,3.198007
ACCIDENT_39836,4.345657
ACCIDENT_39837,3.8228736
ACCIDENT_39838,3.9648013
ACCIDENT_39839,4.175249
ACCIDENT_39840,3.9586675
ACCIDENT_39841,3.9020803
ACCIDENT_39842,3.782876
ACCIDENT_39843,3.9353242
ACCIDENT_39844,3.6706164
ACCIDENT_39845,4.4792037
ACCIDENT_39846,3.7109537
ACCIDENT_39847,3.947414
ACCIDENT_39848,4.1232305
ACCIDENT_39849,3.750465
ACCIDENT_39850,3.3954782
ACCIDENT_39851,4.0130835
ACCIDENT_39852,3.7751667
ACCIDENT_39853,3.7086525
ACCIDENT_39854,3.8909624
ACCIDENT_39855,4.0569763
ACCIDENT_39856,3.731623
ACCIDENT_39857,3.9216516
ACCIDENT_39858,4.0386844
ACCIDENT_39859,4.0190854
ACCIDENT_39860,3.8843284
ACCIDENT_39861,3.3142912
ACCIDENT_39862,3.868219
ACCIDENT_39863,3.3652158
ACCIDENT_39864,3.0921822
ACCIDENT_39865,3.571538
ACCIDENT_39866,3.8883302
ACCIDENT_39867,3.902494
ACCIDENT_39868,3.889532
ACCIDENT_39869,3.9211369
ACCIDENT_39870,3.977926
ACCIDENT_39871,3.7938118
ACCIDENT_39872,3.7186673
ACCIDENT_39873,3.6774042
ACCIDENT_39874,3.917672
ACCIDENT_39875,3.8558283
ACCIDENT_39876,4.102039
ACCIDENT_39877,3.8922179
ACCIDENT_39878,3.5995893
ACCIDENT_39879,3.8942878
ACCIDENT_39880,3.092177
ACCIDENT_39881,3.6262555
ACCIDENT_39882,4.16305
ACCIDENT_39883,3.847224
ACCIDENT_39884,3.8726497
ACCIDENT_39885,3.932286
ACCIDENT_39886,3.6920128
ACCIDENT_39887,3.589686
ACCIDENT_39888,3.6709359
ACCIDENT_39889,3.59736
ACCIDENT_39890,3.9377632
ACCIDENT_39891,3.6029742
ACCIDENT_39892,3.4623585
ACCIDENT_39893,3.6648188
ACCIDENT_39894,3.3528721
ACCIDENT_39895,3.7081304
ACCIDENT_39896,3.7866085
ACCIDENT_39897,3.8617156
ACCIDENT_39898,3.7224379
ACCIDENT_39899,4.0536003
ACCIDENT_39900,3.7744133
ACCIDENT_39901,4.1589346
ACCIDENT_39902,3.3408222
ACCIDENT_39903,3.814412
ACCIDENT_39904,3.5166583
ACCIDENT_39905,4.1741366
ACCIDENT_39906,3.7449687
ACCIDENT_39907,3.864912
ACCIDENT_39908,4.103818
ACCIDENT_39909,3.7392814
ACCIDENT_39910,3.9263766
ACCIDENT_39911,3.999361
ACCIDENT_39912,3.755409
ACCIDENT_39913,3.7545104
ACCIDENT_39914,3.6166687
ACCIDENT_39915,3.690756
ACCIDENT_39916,3.837469
ACCIDENT_39917,3.728828
ACCIDENT_39918,3.8625846
ACCIDENT_39919,3.9005811
ACCIDENT_39920,3.650851
ACCIDENT_39921,3.791135
ACCIDENT_39922,3.752158
ACCIDENT_39923,3.5477538
ACCIDENT_39924,3.662743
ACCIDENT_39925,3.9994316
ACCIDENT_39926,3.9582598
ACCIDENT_39927,3.6297145
ACCIDENT_39928,4.0806866
ACCIDENT_39929,3.6327112
ACCIDENT_39930,3.9169784
ACCIDENT_39931,3.786971
ACCIDENT_39932,3.589737
ACCIDENT_39933,3.617385
ACCIDENT_39934,3.6185322
ACCIDENT_39935,3.7359486
ACCIDENT_39936,3.8777966
ACCIDENT_39937,3.6620662
ACCIDENT_39938,3.622821
ACCIDENT_39939,3.3463082
ACCIDENT_39940,3.8305967
ACCIDENT_39941,3.748455
ACCIDENT_39942,3.3168094
ACCIDENT_39943,4.1836667
ACCIDENT_39944,3.7944999
ACCIDENT_39945,3.4851918
ACCIDENT_39946,4.5745926
ACCIDENT_39947,3.7468052
ACCIDENT_39948,3.9693444
ACCIDENT_39949,3.7468052
ACCIDENT_39950,3.814001
ACCIDENT_39951,3.658448
ACCIDENT_39952,3.8517234
ACCIDENT_39953,3.533567
ACCIDENT_39954,4.291291
ACCIDENT_39955,3.5966668
ACCIDENT_39956,3.8043609
ACCIDENT_39957,3.5373025
ACCIDENT_39958,3.630396
ACCIDENT_39959,3.594811
ACCIDENT_39960,3.766949
ACCIDENT_39961,3.678279
ACCIDENT_39962,3.9448028
ACCIDENT_39963,3.975385
ACCIDENT_39964,3.6102219
ACCIDENT_39965,3.8909883
ACCIDENT_39966,3.33561
ACCIDENT_39967,3.886502
ACCIDENT_39968,3.773627
ACCIDENT_39969,3.7275894
ACCIDENT_39970,3.9462621
ACCIDENT_39971,3.6597078
ACCIDENT_39972,3.6562197
ACCIDENT_39973,3.0921817
ACCIDENT_39974,4.078425
ACCIDENT_39975,3.8453774
ACCIDENT_39976,3.6035225
ACCIDENT_39977,3.9448752
ACCIDENT_39978,3.715242
ACCIDENT_39979,3.7772837
ACCIDENT_39980,3.8147686
ACCIDENT_39981,3.7232766
ACCIDENT_39982,4.064859
ACCIDENT_39983,3.200441
ACCIDENT_39984,3.5867236
ACCIDENT_39985,3.7976904
ACCIDENT_39986,4.064859
ACCIDENT_39987,3.6858945
ACCIDENT_39988,3.588325
ACCIDENT_39989,3.6532335
ACCIDENT_39990,3.5050204
ACCIDENT_39991,3.7801688
ACCIDENT_39992,4.010616
ACCIDENT_39993,4.07625
ACCIDENT_39994,3.9202256
ACCIDENT_39995,3.7969084
ACCIDENT_39996,3.9868145
ACCIDENT_39997,3.7236438
ACCIDENT_39998,3.09217
ACCIDENT_39999,3.6151686
ACCIDENT_40000,4.426398
ACCIDENT_40001,3.9216447
ACCIDENT_40002,3.7649925
ACCIDENT_40003,3.7197452
ACCIDENT_40004,3.4982424
ACCIDENT_40005,4.0131726
ACCIDENT_40006,4.053702
ACCIDENT_40007,4.261323
ACCIDENT_40008,4.085173
ACCIDENT_40009,3.9075682
ACCIDENT_40010,3.9598126
ACCIDENT_40011,3.997071
ACCIDENT_40012,3.9516034
ACCIDENT_40013,3.9370594
ACCIDENT_40014,3.9349651
ACCIDENT_40015,3.810793
ACCIDENT_40016,3.9004307
ACCIDENT_40017,4.0771546
ACCIDENT_40018,3.4841013
ACCIDENT_40019,4.144349
ACCIDENT_40020,4.326955
ACCIDENT_40021,3.9005196
ACCIDENT_40022,3.586729
ACCIDENT_40023,3.8088222
ACCIDENT_40024,3.8044086
ACCIDENT_40025,3.8562906
ACCIDENT_40026,3.6691952
ACCIDENT_40027,3.8949547
ACCIDENT_40028,3.0953224
ACCIDENT_40029,3.96629
ACCIDENT_40030,3.8743634
ACCIDENT_40031,4.0187716
ACCIDENT_40032,3.966744
ACCIDENT_40033,3.8364737
ACCIDENT_40034,3.7995796
ACCIDENT_40035,3.9821882
ACCIDENT_40036,3.9397628
ACCIDENT_40037,3.1545386
ACCIDENT_40038,3.2501585
ACCIDENT_40039,4.02208
ACCIDENT_40040,3.8995333
ACCIDENT_40041,3.969366
ACCIDENT_40042,4.145582
ACCIDENT_40043,3.928426
ACCIDENT_40044,3.877068
ACCIDENT_40045,3.6484876
ACCIDENT_40046,3.8808684
ACCIDENT_40047,3.8506553
ACCIDENT_40048,3.8396883
ACCIDENT_40049,3.7873678
ACCIDENT_40050,3.4455848
ACCIDENT_40051,3.896708
ACCIDENT_40052,3.9441845
ACCIDENT_40053,4.1440215
ACCIDENT_40054,4.1437874
ACCIDENT_40055,3.5765758
ACCIDENT_40056,3.7500353
ACCIDENT_40057,3.251159
ACCIDENT_40058,3.8841963
ACCIDENT_40059,4.035558
ACCIDENT_40060,4.0277424
ACCIDENT_40061,3.7842588
ACCIDENT_40062,3.8331742
ACCIDENT_40063,4.078058
ACCIDENT_40064,3.6764383
ACCIDENT_40065,3.8823886
ACCIDENT_40066,3.843966
ACCIDENT_40067,4.079151
ACCIDENT_40068,3.7622204
ACCIDENT_40069,4.0248547
ACCIDENT_40070,3.1599548
ACCIDENT_40071,3.7749615
ACCIDENT_40072,3.8285177
ACCIDENT_40073,3.647583
ACCIDENT_40074,3.3421679
ACCIDENT_40075,4.160793
ACCIDENT_40076,3.7587328
ACCIDENT_40077,3.7024746
ACCIDENT_40078,3.865735
ACCIDENT_40079,3.846422
ACCIDENT_40080,3.6543853
ACCIDENT_40081,3.1060486
ACCIDENT_40082,3.6748939
ACCIDENT_40083,3.9017782
ACCIDENT_40084,3.9627917
ACCIDENT_40085,3.7340412
ACCIDENT_40086,4.217692
ACCIDENT_40087,4.0195336
ACCIDENT_40088,3.7630982
ACCIDENT_40089,3.8120584
ACCIDENT_40090,3.8202791
ACCIDENT_40091,3.0921788
ACCIDENT_40092,3.7760499
ACCIDENT_40093,3.84979
ACCIDENT_40094,3.803587
ACCIDENT_40095,3.8675244
ACCIDENT_40096,3.89528
ACCIDENT_40097,3.7324493
ACCIDENT_40098,3.683308
ACCIDENT_40099,3.3444476
ACCIDENT_40100,3.6082206
ACCIDENT_40101,3.8850856
ACCIDENT_40102,3.6798341
ACCIDENT_40103,3.6063504
ACCIDENT_40104,3.2997267
ACCIDENT_40105,3.725425
ACCIDENT_40106,3.7684429
ACCIDENT_40107,3.6194882
ACCIDENT_40108,3.7662883
ACCIDENT_40109,3.483402
ACCIDENT_40110,3.7761865
ACCIDENT_40111,3.0921698
ACCIDENT_40112,3.393529
ACCIDENT_40113,3.7054098
ACCIDENT_40114,3.9446778
ACCIDENT_40115,3.8900967
ACCIDENT_40116,3.77574
ACCIDENT_40117,4.0794744
ACCIDENT_40118,3.632781
ACCIDENT_40119,3.6968184
ACCIDENT_40120,3.1092453
ACCIDENT_40121,3.632781
ACCIDENT_40122,3.659089
ACCIDENT_40123,3.8708532
ACCIDENT_40124,3.6046336
ACCIDENT_40125,3.7873383
ACCIDENT_40126,3.6391282
ACCIDENT_40127,3.5826578
ACCIDENT_40128,3.611588
ACCIDENT_40129,3.7945971
ACCIDENT_40130,3.856875
ACCIDENT_40131,3.9215226
ACCIDENT_40132,3.7136416
ACCIDENT_40133,3.8743744
ACCIDENT_40134,3.2610295
ACCIDENT_40135,3.6883292
ACCIDENT_40136,3.879662
ACCIDENT_40137,4.0466914
ACCIDENT_40138,3.9450963
ACCIDENT_40139,3.5089018
ACCIDENT_40140,3.9332776
ACCIDENT_40141,3.883026
ACCIDENT_40142,3.723926
ACCIDENT_40143,3.9231186
ACCIDENT_40144,3.8399887
ACCIDENT_40145,3.5604503
ACCIDENT_40146,3.24756
ACCIDENT_40147,3.482235
ACCIDENT_40148,3.8044634
ACCIDENT_40149,4.1164813
ACCIDENT_40150,3.9344478
ACCIDENT_40151,4.0567613
ACCIDENT_40152,3.4712377
ACCIDENT_40153,3.5379663
ACCIDENT_40154,3.8249342
ACCIDENT_40155,3.687488
ACCIDENT_40156,3.4529924
ACCIDENT_40157,3.8336647
ACCIDENT_40158,3.5826468
ACCIDENT_40159,3.561664
ACCIDENT_40160,3.1000752
ACCIDENT_40161,3.6053867
ACCIDENT_40162,4.0103383
ACCIDENT_40163,3.9290466
ACCIDENT_40164,3.8454194
ACCIDENT_40165,3.7776852
ACCIDENT_40166,3.758256
ACCIDENT_40167,3.803595
ACCIDENT_40168,3.2500377
ACCIDENT_40169,3.7280643
ACCIDENT_40170,3.880132
ACCIDENT_40171,3.975385
ACCIDENT_40172,3.7803013
ACCIDENT_40173,3.8346615
ACCIDENT_40174,3.881515
ACCIDENT_40175,3.2429209
ACCIDENT_40176,4.0817337
ACCIDENT_40177,3.4031572
ACCIDENT_40178,3.5124533
ACCIDENT_40179,3.9049654
ACCIDENT_40180,3.877738
ACCIDENT_40181,3.6953716
ACCIDENT_40182,3.8717809
ACCIDENT_40183,3.9423537
ACCIDENT_40184,3.661719
ACCIDENT_40185,3.3950353
ACCIDENT_40186,4.141996
ACCIDENT_40187,3.6163082
ACCIDENT_40188,3.819083
ACCIDENT_40189,3.7645423
ACCIDENT_40190,3.7962735
ACCIDENT_40191,3.4345956
ACCIDENT_40192,3.834312
ACCIDENT_40193,4.0214076
ACCIDENT_40194,3.8785985
ACCIDENT_40195,4.1292014
ACCIDENT_40196,3.7269974
ACCIDENT_40197,3.506915
ACCIDENT_40198,3.408998
ACCIDENT_40199,4.1092334
ACCIDENT_40200,3.703452
ACCIDENT_40201,3.997133
ACCIDENT_40202,3.7298748
ACCIDENT_40203,4.0391345
ACCIDENT_40204,3.6829505
ACCIDENT_40205,3.6960812
ACCIDENT_40206,3.6221986
ACCIDENT_40207,3.582954
ACCIDENT_40208,3.54968
ACCIDENT_40209,3.266014
ACCIDENT_40210,3.799052
ACCIDENT_40211,3.554155
ACCIDENT_40212,4.252937
ACCIDENT_40213,3.7531612
ACCIDENT_40214,3.6076639
ACCIDENT_40215,3.8214693
ACCIDENT_40216,3.6870325
ACCIDENT_40217,3.682621
ACCIDENT_40218,3.730921
ACCIDENT_40219,4.432901
ACCIDENT_40220,3.7464972
ACCIDENT_40221,3.6777463
ACCIDENT_40222,4.1003575
ACCIDENT_40223,4.005997
ACCIDENT_40224,4.0500774
ACCIDENT_40225,3.9610925
ACCIDENT_40226,3.958438
ACCIDENT_40227,4.0893416
ACCIDENT_40228,3.7224271
ACCIDENT_40229,3.888235
ACCIDENT_40230,4.2465544
ACCIDENT_40231,4.102694
ACCIDENT_40232,3.8224967
ACCIDENT_40233,4.3896832
ACCIDENT_40234,4.0061026
ACCIDENT_40235,3.9755378
ACCIDENT_40236,3.7796488
ACCIDENT_40237,3.9563732
ACCIDENT_40238,3.7692776
ACCIDENT_40239,4.0442567
ACCIDENT_40240,3.7788463
ACCIDENT_40241,3.9165537
ACCIDENT_40242,3.783271
ACCIDENT_40243,3.861171
ACCIDENT_40244,4.0482664
ACCIDENT_40245,4.077605
ACCIDENT_40246,4.077193
ACCIDENT_40247,4.0598097
ACCIDENT_40248,3.3946357
ACCIDENT_40249,4.0224075
ACCIDENT_40250,3.833702
ACCIDENT_40251,4.0452003
ACCIDENT_40252,4.119097
ACCIDENT_40253,4.2567716
ACCIDENT_40254,3.2375975
ACCIDENT_40255,3.8181272
ACCIDENT_40256,3.8808684
ACCIDENT_40257,3.2614217
ACCIDENT_40258,3.9530025
ACCIDENT_40259,4.0897875
ACCIDENT_40260,4.5963206
ACCIDENT_40261,3.9532962
ACCIDENT_40262,3.8571854
ACCIDENT_40263,4.0327153
ACCIDENT_40264,4.06147
ACCIDENT_40265,4.188323
ACCIDENT_40266,4.2435956
ACCIDENT_40267,3.8229532
ACCIDENT_40268,3.896708
ACCIDENT_40269,3.9622386
ACCIDENT_40270,4.317502
ACCIDENT_40271,4.210839
ACCIDENT_40272,3.5171857
ACCIDENT_40273,3.6209362
ACCIDENT_40274,3.7115762
ACCIDENT_40275,3.808968
ACCIDENT_40276,3.836127
ACCIDENT_40277,3.773933
ACCIDENT_40278,3.7551785
ACCIDENT_40279,4.0667453
ACCIDENT_40280,4.3659067
ACCIDENT_40281,3.9527893
ACCIDENT_40282,4.178585
ACCIDENT_40283,4.061983
ACCIDENT_40284,4.0160985
ACCIDENT_40285,3.9596355
ACCIDENT_40286,3.8755078
ACCIDENT_40287,3.684102
ACCIDENT_40288,4.0165987
ACCIDENT_40289,3.6965845
ACCIDENT_40290,3.3421545
ACCIDENT_40291,3.6533794
ACCIDENT_40292,3.9028752
ACCIDENT_40293,3.705926
ACCIDENT_40294,3.3691452
ACCIDENT_40295,3.7151742
ACCIDENT_40296,4.1497946
ACCIDENT_40297,3.8009274
ACCIDENT_40298,3.64353
ACCIDENT_40299,3.938824
ACCIDENT_40300,3.092181
ACCIDENT_40301,3.7531128
ACCIDENT_40302,3.4381018
ACCIDENT_40303,3.0921798
ACCIDENT_40304,4.097064
ACCIDENT_40305,3.8819683
ACCIDENT_40306,3.092182
ACCIDENT_40307,3.5743866
ACCIDENT_40308,3.6374807
ACCIDENT_40309,4.1096663
ACCIDENT_40310,3.728032
ACCIDENT_40311,3.8943977
ACCIDENT_40312,4.526212
ACCIDENT_40313,3.8420649
ACCIDENT_40314,3.092179
ACCIDENT_40315,3.7035663
ACCIDENT_40316,3.77574
ACCIDENT_40317,4.0794744
ACCIDENT_40318,3.3657784
ACCIDENT_40319,3.7640145
ACCIDENT_40320,3.9646955
ACCIDENT_40321,3.7674077
ACCIDENT_40322,3.9731457
ACCIDENT_40323,3.91773
ACCIDENT_40324,4.0908947
ACCIDENT_40325,3.446834
ACCIDENT_40326,3.8756618
ACCIDENT_40327,3.732358
ACCIDENT_40328,3.8098588
ACCIDENT_40329,4.0052986
ACCIDENT_40330,4.0439706
ACCIDENT_40331,3.8610587
ACCIDENT_40332,3.9237857
ACCIDENT_40333,4.0564604
ACCIDENT_40334,3.6552427
ACCIDENT_40335,4.2128105
ACCIDENT_40336,3.3849196
ACCIDENT_40337,3.8182325
ACCIDENT_40338,3.7800503
ACCIDENT_40339,4.2110305
ACCIDENT_40340,3.6572208
ACCIDENT_40341,3.5986335
ACCIDENT_40342,3.813435
ACCIDENT_40343,4.1769133
ACCIDENT_40344,3.9854293
ACCIDENT_40345,3.9520664
ACCIDENT_40346,3.9915736
ACCIDENT_40347,4.0523186
ACCIDENT_40348,3.7844377
ACCIDENT_40349,3.7025878
ACCIDENT_40350,3.7494411
ACCIDENT_40351,3.662743
ACCIDENT_40352,3.6721199
ACCIDENT_40353,3.5498502
ACCIDENT_40354,3.9658704
ACCIDENT_40355,3.7734368
ACCIDENT_40356,3.9759748
ACCIDENT_40357,3.9061265
ACCIDENT_40358,3.7768097
ACCIDENT_40359,3.6696692
ACCIDENT_40360,3.844771
ACCIDENT_40361,3.6428552
ACCIDENT_40362,3.7018776
ACCIDENT_40363,3.7881556
ACCIDENT_40364,4.045396
ACCIDENT_40365,3.9104795
ACCIDENT_40366,4.016296
ACCIDENT_40367,4.016296
ACCIDENT_40368,3.6770005
ACCIDENT_40369,3.5082958
ACCIDENT_40370,3.8090348
ACCIDENT_40371,3.7477038
ACCIDENT_40372,3.6330667
ACCIDENT_40373,3.7137563
ACCIDENT_40374,3.830754
ACCIDENT_40375,3.2796934
ACCIDENT_40376,3.6780937
ACCIDENT_40377,3.4908133
ACCIDENT_40378,3.6486452
ACCIDENT_40379,3.0921693
ACCIDENT_40380,3.897927
ACCIDENT_40381,3.9313118
ACCIDENT_40382,3.8165927
ACCIDENT_40383,3.853891
ACCIDENT_40384,3.903004
ACCIDENT_40385,3.8207817
ACCIDENT_40386,3.817491
ACCIDENT_40387,3.8259583
ACCIDENT_40388,3.4813428
ACCIDENT_40389,3.9540443
ACCIDENT_40390,3.6558244
ACCIDENT_40391,3.764369
ACCIDENT_40392,3.6937172
ACCIDENT_40393,3.541673
ACCIDENT_40394,3.3943577
ACCIDENT_40395,3.7747905
ACCIDENT_40396,3.7557073
ACCIDENT_40397,3.756824
ACCIDENT_40398,3.9336863
ACCIDENT_40399,3.774015
ACCIDENT_40400,3.3415961
ACCIDENT_40401,3.7610683
ACCIDENT_40402,3.619663
ACCIDENT_40403,3.5427797
ACCIDENT_40404,3.926321
ACCIDENT_40405,3.683087
ACCIDENT_40406,3.4688969
ACCIDENT_40407,3.6437607
ACCIDENT_40408,3.8752472
ACCIDENT_40409,3.310679
ACCIDENT_40410,3.7410362
ACCIDENT_40411,3.812768
ACCIDENT_40412,3.5050204
ACCIDENT_40413,3.671876
ACCIDENT_40414,4.139075
ACCIDENT_40415,4.11405
ACCIDENT_40416,3.7830467
ACCIDENT_40417,3.6900096
ACCIDENT_40418,3.4526198
ACCIDENT_40419,3.6691892
ACCIDENT_40420,3.668921
ACCIDENT_40421,3.670278
ACCIDENT_40422,3.9542491
ACCIDENT_40423,3.6466634
ACCIDENT_40424,4.016226
ACCIDENT_40425,3.9004307
ACCIDENT_40426,3.8013523
ACCIDENT_40427,3.9019668
ACCIDENT_40428,3.853413
ACCIDENT_40429,3.9155984
ACCIDENT_40430,4.0840516
ACCIDENT_40431,3.916887
ACCIDENT_40432,3.7031872
ACCIDENT_40433,4.003723
ACCIDENT_40434,3.8554819
ACCIDENT_40435,3.5323567
ACCIDENT_40436,4.0482664
ACCIDENT_40437,4.0879755
ACCIDENT_40438,4.301997
ACCIDENT_40439,3.8574603
ACCIDENT_40440,4.2027235
ACCIDENT_40441,4.0341477
ACCIDENT_40442,4.078707
ACCIDENT_40443,4.0994906
ACCIDENT_40444,3.7543323
ACCIDENT_40445,3.6107645
