ID,ECLO
ACCIDENT_39938,4.267657
ACCIDENT_39939,3.6399236
ACCIDENT_39940,4.0732265
ACCIDENT_39941,3.970293
ACCIDENT_39942,3.4683018
ACCIDENT_39943,4.1887317
ACCIDENT_39944,4.0410776
ACCIDENT_39945,3.5641112
ACCIDENT_39946,4.7561827
ACCIDENT_39947,3.9829931
ACCIDENT_39948,4.2056212
ACCIDENT_39949,3.9829931
ACCIDENT_39950,4.2170095
ACCIDENT_39951,3.9359903
ACCIDENT_39952,4.1490793
ACCIDENT_39953,4.1098156
ACCIDENT_39954,4.879334
ACCIDENT_39955,4.176521
ACCIDENT_39956,4.270789
ACCIDENT_39957,3.9011478
ACCIDENT_39958,4.061729
ACCIDENT_39959,4.0245852
ACCIDENT_39960,4.231501
ACCIDENT_39961,4.1562357
ACCIDENT_39962,4.3315635
ACCIDENT_39963,4.0658226
ACCIDENT_39964,4.073465
ACCIDENT_39965,3.9512796
ACCIDENT_39966,3.4953094
ACCIDENT_39967,4.2072744
ACCIDENT_39968,4.224369
ACCIDENT_39969,3.652174
ACCIDENT_39970,4.228284
ACCIDENT_39971,3.9421701
ACCIDENT_39972,3.9011478
ACCIDENT_39973,3.2718878
ACCIDENT_39974,4.205043
ACCIDENT_39975,4.102037
ACCIDENT_39976,3.6538577
ACCIDENT_39977,4.2206464
ACCIDENT_39978,4.0968547
ACCIDENT_39979,4.0015445
ACCIDENT_39980,3.8792272
ACCIDENT_39981,3.5350118
ACCIDENT_39982,4.2222776
ACCIDENT_39983,3.589405
ACCIDENT_39984,3.8006577
ACCIDENT_39985,4.045919
ACCIDENT_39986,4.2222776
ACCIDENT_39987,3.9536672
ACCIDENT_39988,3.8244443
ACCIDENT_39989,3.9512796
ACCIDENT_39990,3.8530545
ACCIDENT_39991,4.057074
ACCIDENT_39992,4.312131
ACCIDENT_39993,4.1887317
ACCIDENT_39994,4.260649
ACCIDENT_39995,4.069486
ACCIDENT_39996,4.313194
ACCIDENT_39997,4.3026032
ACCIDENT_39998,3.2601104
ACCIDENT_39999,3.9421701
ACCIDENT_40000,4.4981112
ACCIDENT_40001,4.548884
ACCIDENT_40002,4.061729
ACCIDENT_40003,3.9093003
ACCIDENT_40004,3.5718522
ACCIDENT_40005,3.9601393
ACCIDENT_40006,4.109216
ACCIDENT_40007,4.3315635
ACCIDENT_40008,4.2170095
ACCIDENT_40009,3.9690042
ACCIDENT_40010,4.2423697
ACCIDENT_40011,4.2359223
ACCIDENT_40012,3.7993379
ACCIDENT_40013,4.046023
ACCIDENT_40014,4.1187615
ACCIDENT_40015,3.9450269
ACCIDENT_40016,3.9512796
ACCIDENT_40017,4.093504
ACCIDENT_40018,3.516842
ACCIDENT_40019,4.227017
ACCIDENT_40020,4.545077
ACCIDENT_40021,4.149702
ACCIDENT_40022,3.5317497
ACCIDENT_40023,3.9126453
ACCIDENT_40024,4.0345254
ACCIDENT_40025,3.9527302
ACCIDENT_40026,3.8486843
ACCIDENT_40027,4.0980225
ACCIDENT_40028,3.3864346
ACCIDENT_40029,4.1192217
ACCIDENT_40030,4.174443
ACCIDENT_40031,4.3452353
ACCIDENT_40032,4.0396385
ACCIDENT_40033,4.2170095
ACCIDENT_40034,4.0858226
ACCIDENT_40035,4.1441336
ACCIDENT_40036,3.9589515
ACCIDENT_40037,3.285458
ACCIDENT_40038,3.2725062
ACCIDENT_40039,4.030714
ACCIDENT_40040,3.794456
ACCIDENT_40041,3.9128976
ACCIDENT_40042,4.134315
ACCIDENT_40043,3.9164658
ACCIDENT_40044,3.7538157
ACCIDENT_40045,3.566187
ACCIDENT_40046,4.135604
ACCIDENT_40047,3.9421701
ACCIDENT_40048,4.0245852
ACCIDENT_40049,4.0245852
ACCIDENT_40050,3.5586405
ACCIDENT_40051,4.0015445
ACCIDENT_40052,4.061729
ACCIDENT_40053,4.1160984
ACCIDENT_40054,4.116412
ACCIDENT_40055,3.6346755
ACCIDENT_40056,3.9904165
ACCIDENT_40057,3.4412222
ACCIDENT_40058,4.134315
ACCIDENT_40059,4.319563
ACCIDENT_40060,4.344823
ACCIDENT_40061,3.9527302
ACCIDENT_40062,4.103007
ACCIDENT_40063,4.338979
ACCIDENT_40064,3.9359903
ACCIDENT_40065,4.1077237
ACCIDENT_40066,4.137036
ACCIDENT_40067,4.0354652
ACCIDENT_40068,4.061729
ACCIDENT_40069,4.3460546
ACCIDENT_40070,3.3933501
ACCIDENT_40071,4.0015445
ACCIDENT_40072,4.2170095
ACCIDENT_40073,3.983468
ACCIDENT_40074,3.3214202
ACCIDENT_40075,4.3752027
ACCIDENT_40076,4.2306814
ACCIDENT_40077,3.9601393
ACCIDENT_40078,4.2754965
ACCIDENT_40079,4.123961
ACCIDENT_40080,3.9512796
ACCIDENT_40081,3.299532
ACCIDENT_40082,4.019761
ACCIDENT_40083,4.227017
ACCIDENT_40084,4.227017
ACCIDENT_40085,4.1918645
ACCIDENT_40086,4.3070574
ACCIDENT_40087,4.344823
ACCIDENT_40088,4.174443
ACCIDENT_40089,4.069486
ACCIDENT_40090,4.149702
ACCIDENT_40091,3.2739034
ACCIDENT_40092,3.9527302
ACCIDENT_40093,4.203362
ACCIDENT_40094,4.046023
ACCIDENT_40095,4.224425
ACCIDENT_40096,4.2114086
ACCIDENT_40097,3.652174
ACCIDENT_40098,3.9486423
ACCIDENT_40099,3.456904
ACCIDENT_40100,3.6538577
ACCIDENT_40101,4.323155
ACCIDENT_40102,3.9486423
ACCIDENT_40103,4.2196374
ACCIDENT_40104,3.4151883
ACCIDENT_40105,3.834754
ACCIDENT_40106,4.0732265
ACCIDENT_40107,3.5074239
ACCIDENT_40108,3.663721
ACCIDENT_40109,3.8486843
ACCIDENT_40110,4.055625
ACCIDENT_40111,3.2601104
ACCIDENT_40112,3.7204976
ACCIDENT_40113,4.251256
ACCIDENT_40114,4.3012753
ACCIDENT_40115,4.3315635
ACCIDENT_40116,4.149702
ACCIDENT_40117,4.4643598
ACCIDENT_40118,3.9450269
ACCIDENT_40119,3.9829931
ACCIDENT_40120,3.4137754
ACCIDENT_40121,3.9450269
ACCIDENT_40122,4.030714
ACCIDENT_40123,4.0631957
ACCIDENT_40124,3.8486843
ACCIDENT_40125,4.0858226
ACCIDENT_40126,3.5751276
ACCIDENT_40127,3.9486423
ACCIDENT_40128,3.9093003
ACCIDENT_40129,3.5163603
ACCIDENT_40130,4.1077237
ACCIDENT_40131,4.205009
ACCIDENT_40132,3.5150685
ACCIDENT_40133,4.192504
ACCIDENT_40134,3.7648668
ACCIDENT_40135,3.8301883
ACCIDENT_40136,4.055625
ACCIDENT_40137,4.288997
ACCIDENT_40138,4.2819366
ACCIDENT_40139,3.5706391
ACCIDENT_40140,4.205009
ACCIDENT_40141,4.279434
ACCIDENT_40142,4.0080185
ACCIDENT_40143,4.3027444
ACCIDENT_40144,4.132338
ACCIDENT_40145,3.9486423
ACCIDENT_40146,3.4412222
ACCIDENT_40147,3.5641112
ACCIDENT_40148,4.09732
ACCIDENT_40149,4.344823
ACCIDENT_40150,4.2170095
ACCIDENT_40151,4.310216
ACCIDENT_40152,3.5294614
ACCIDENT_40153,3.983468
ACCIDENT_40154,4.0932994
ACCIDENT_40155,4.05797
ACCIDENT_40156,3.6126966
ACCIDENT_40157,4.2423697
ACCIDENT_40158,3.8486843
ACCIDENT_40159,3.5317497
ACCIDENT_40160,3.3563848
ACCIDENT_40161,3.6538577
ACCIDENT_40162,4.3460546
ACCIDENT_40163,4.205009
ACCIDENT_40164,4.2423697
ACCIDENT_40165,4.019761
ACCIDENT_40166,4.231501
ACCIDENT_40167,4.1867213
ACCIDENT_40168,3.4412222
ACCIDENT_40169,4.1083517
ACCIDENT_40170,4.0600915
ACCIDENT_40171,4.0658226
ACCIDENT_40172,3.9627771
ACCIDENT_40173,3.9145098
ACCIDENT_40174,4.061729
ACCIDENT_40175,3.2896657
ACCIDENT_40176,4.1818514
ACCIDENT_40177,3.523714
ACCIDENT_40178,3.6194339
ACCIDENT_40179,4.0768576
ACCIDENT_40180,3.632504
ACCIDENT_40181,4.0858226
ACCIDENT_40182,3.9531546
ACCIDENT_40183,4.5508676
ACCIDENT_40184,3.605629
ACCIDENT_40185,3.4884129
ACCIDENT_40186,4.3131433
ACCIDENT_40187,3.6992931
ACCIDENT_40188,4.1124635
ACCIDENT_40189,4.061729
ACCIDENT_40190,4.0251875
ACCIDENT_40191,3.5511212
ACCIDENT_40192,4.1124635
ACCIDENT_40193,4.227017
ACCIDENT_40194,4.216787
ACCIDENT_40195,4.1499968
ACCIDENT_40196,4.0968547
ACCIDENT_40197,3.6266923
ACCIDENT_40198,3.4935927
ACCIDENT_40199,4.8708735
ACCIDENT_40200,3.8422074
ACCIDENT_40201,4.1801724
ACCIDENT_40202,3.9527302
ACCIDENT_40203,4.313194
ACCIDENT_40204,4.1562357
ACCIDENT_40205,4.061729
ACCIDENT_40206,3.8601818
ACCIDENT_40207,4.267657
ACCIDENT_40208,3.598363
ACCIDENT_40209,3.6375427
ACCIDENT_40210,3.9916005
ACCIDENT_40211,3.9421701
ACCIDENT_40212,4.340643
ACCIDENT_40213,4.0312586
ACCIDENT_40214,4.02958
ACCIDENT_40215,4.1077237
ACCIDENT_40216,3.9829144
ACCIDENT_40217,3.597783
ACCIDENT_40218,4.0968547
ACCIDENT_40219,4.383558
ACCIDENT_40220,3.645646
ACCIDENT_40221,3.983468
ACCIDENT_40222,4.3012753
ACCIDENT_40223,4.2040014
ACCIDENT_40224,4.193349
ACCIDENT_40225,4.4478116
ACCIDENT_40226,4.103007
ACCIDENT_40227,4.2040014
ACCIDENT_40228,3.8486843
ACCIDENT_40229,3.970293
ACCIDENT_40230,4.39005
ACCIDENT_40231,4.3064184
ACCIDENT_40232,4.061729
ACCIDENT_40233,4.440547
ACCIDENT_40234,4.1859403
ACCIDENT_40235,4.132338
ACCIDENT_40236,3.9512796
ACCIDENT_40237,4.093504
ACCIDENT_40238,3.9829931
ACCIDENT_40239,4.361304
ACCIDENT_40240,4.080123
ACCIDENT_40241,4.4478116
ACCIDENT_40242,3.9599147
ACCIDENT_40243,4.019761
ACCIDENT_40244,4.134315
ACCIDENT_40245,4.093504
ACCIDENT_40246,3.9870248
ACCIDENT_40247,3.9829931
ACCIDENT_40248,3.3189774
ACCIDENT_40249,4.203362
ACCIDENT_40250,4.34825
ACCIDENT_40251,4.1077237
ACCIDENT_40252,4.093473
ACCIDENT_40253,3.9678135
ACCIDENT_40254,3.581596
ACCIDENT_40255,3.6798973
ACCIDENT_40256,4.135604
ACCIDENT_40257,3.4754157
ACCIDENT_40258,4.0015445
ACCIDENT_40259,3.8956633
ACCIDENT_40260,4.317683
ACCIDENT_40261,4.149702
ACCIDENT_40262,4.0345254
ACCIDENT_40263,4.161199
ACCIDENT_40264,4.093504
ACCIDENT_40265,4.2964053
ACCIDENT_40266,4.4424233
ACCIDENT_40267,4.061729
ACCIDENT_40268,4.0015445
ACCIDENT_40269,4.137036
ACCIDENT_40270,4.3615465
ACCIDENT_40271,4.3580384
ACCIDENT_40272,3.6194339
ACCIDENT_40273,3.6161723
ACCIDENT_40274,3.7445755
ACCIDENT_40275,4.014535
ACCIDENT_40276,4.1490793
ACCIDENT_40277,3.7207375
ACCIDENT_40278,3.6612763
ACCIDENT_40279,4.1801724
ACCIDENT_40280,4.5565743
ACCIDENT_40281,4.176283
ACCIDENT_40282,4.3615465
ACCIDENT_40283,4.560382
ACCIDENT_40284,4.2557054
ACCIDENT_40285,4.0600915
ACCIDENT_40286,4.1818514
ACCIDENT_40287,4.1562357
ACCIDENT_40288,3.9379663
ACCIDENT_40289,4.2679367
ACCIDENT_40290,3.761013
ACCIDENT_40291,4.1060925
ACCIDENT_40292,4.228284
ACCIDENT_40293,4.061729
ACCIDENT_40294,3.2923913
ACCIDENT_40295,4.0140615
ACCIDENT_40296,4.3315635
ACCIDENT_40297,4.0904894
ACCIDENT_40298,3.906743
ACCIDENT_40299,4.0396385
ACCIDENT_40300,2.9874167
ACCIDENT_40301,3.9829931
ACCIDENT_40302,3.524094
ACCIDENT_40303,3.533392
ACCIDENT_40304,4.313194
ACCIDENT_40305,4.113829
ACCIDENT_40306,3.2744532
ACCIDENT_40307,3.983468
ACCIDENT_40308,3.9175615
ACCIDENT_40309,4.4424233
ACCIDENT_40310,3.6668725
ACCIDENT_40311,4.193349
ACCIDENT_40312,4.58809
ACCIDENT_40313,4.132338
ACCIDENT_40314,3.2656927
ACCIDENT_40315,3.9992752
ACCIDENT_40316,4.149702
ACCIDENT_40317,4.4643598
ACCIDENT_40318,3.4043002
ACCIDENT_40319,4.2170095
ACCIDENT_40320,4.417157
ACCIDENT_40321,3.9512796
ACCIDENT_40322,4.3064184
ACCIDENT_40323,4.1083517
ACCIDENT_40324,4.0396385
ACCIDENT_40325,3.524094
ACCIDENT_40326,4.1397414
ACCIDENT_40327,4.1093364
ACCIDENT_40328,4.2114086
ACCIDENT_40329,4.2642555
ACCIDENT_40330,4.2222776
ACCIDENT_40331,4.1867213
ACCIDENT_40332,4.1859403
ACCIDENT_40333,4.1801724
ACCIDENT_40334,3.8360982
ACCIDENT_40335,4.4613533
ACCIDENT_40336,3.6637535
ACCIDENT_40337,4.2170095
ACCIDENT_40338,4.1918645
ACCIDENT_40339,4.5030794
ACCIDENT_40340,3.957326
ACCIDENT_40341,3.8486843
ACCIDENT_40342,4.2306814
ACCIDENT_40343,4.383558
ACCIDENT_40344,4.1159368
ACCIDENT_40345,4.2642555
ACCIDENT_40346,4.3313403
ACCIDENT_40347,4.2964053
ACCIDENT_40348,4.0480638
ACCIDENT_40349,4.3597474
ACCIDENT_40350,3.5555315
ACCIDENT_40351,4.1918645
ACCIDENT_40352,3.8249345
ACCIDENT_40353,3.6538577
ACCIDENT_40354,4.2971025
ACCIDENT_40355,3.957326
ACCIDENT_40356,4.165366
ACCIDENT_40357,4.375345
ACCIDENT_40358,3.9128976
ACCIDENT_40359,4.0182853
ACCIDENT_40360,4.09732
ACCIDENT_40361,3.9011478
ACCIDENT_40362,4.0968547
ACCIDENT_40363,4.0080185
ACCIDENT_40364,4.7598944
ACCIDENT_40365,4.3141007
ACCIDENT_40366,4.2642555
ACCIDENT_40367,4.2642555
ACCIDENT_40368,3.9486423
ACCIDENT_40369,3.5507221
ACCIDENT_40370,4.046023
ACCIDENT_40371,4.061729
ACCIDENT_40372,3.983468
ACCIDENT_40373,3.9575062
ACCIDENT_40374,4.036675
ACCIDENT_40375,3.4417248
ACCIDENT_40376,3.690878
ACCIDENT_40377,3.4742832
ACCIDENT_40378,4.0968547
ACCIDENT_40379,3.2504787
ACCIDENT_40380,4.3064184
ACCIDENT_40381,4.3452353
ACCIDENT_40382,4.093504
ACCIDENT_40383,4.287739
ACCIDENT_40384,3.946391
ACCIDENT_40385,4.2060633
ACCIDENT_40386,4.176283
ACCIDENT_40387,4.2206464
ACCIDENT_40388,3.5641112
ACCIDENT_40389,4.3460546
ACCIDENT_40390,4.0245852
ACCIDENT_40391,4.0015445
ACCIDENT_40392,3.6940503
ACCIDENT_40393,3.6595206
ACCIDENT_40394,3.5164242
ACCIDENT_40395,4.09732
ACCIDENT_40396,3.957035
ACCIDENT_40397,3.8669028
ACCIDENT_40398,4.084847
ACCIDENT_40399,3.9512796
ACCIDENT_40400,3.4502149
ACCIDENT_40401,4.061729
ACCIDENT_40402,4.073465
ACCIDENT_40403,3.8486843
ACCIDENT_40404,4.2187724
ACCIDENT_40405,3.6119647
ACCIDENT_40406,3.567184
ACCIDENT_40407,4.061729
ACCIDENT_40408,4.2716837
ACCIDENT_40409,3.4817324
ACCIDENT_40410,4.210448
ACCIDENT_40411,4.1490793
ACCIDENT_40412,3.8530545
ACCIDENT_40413,4.1918645
ACCIDENT_40414,3.9032297
ACCIDENT_40415,4.5720587
ACCIDENT_40416,4.137036
ACCIDENT_40417,3.9787455
ACCIDENT_40418,3.5491343
ACCIDENT_40419,4.0245852
ACCIDENT_40420,3.7929096
ACCIDENT_40421,3.957326
ACCIDENT_40422,3.994491
ACCIDENT_40423,3.8294559
ACCIDENT_40424,4.224425
ACCIDENT_40425,3.9512796
ACCIDENT_40426,3.9421701
ACCIDENT_40427,3.9565244
ACCIDENT_40428,4.0968547
ACCIDENT_40429,4.1918645
ACCIDENT_40430,4.0396385
ACCIDENT_40431,4.0858226
ACCIDENT_40432,3.538106
ACCIDENT_40433,4.3278694
ACCIDENT_40434,3.8911457
ACCIDENT_40435,3.5324173
ACCIDENT_40436,4.134315
ACCIDENT_40437,4.0396385
ACCIDENT_40438,4.402293
ACCIDENT_40439,3.9575062
ACCIDENT_40440,4.0904894
ACCIDENT_40441,3.902028
ACCIDENT_40442,4.3278694
ACCIDENT_40443,4.244208
ACCIDENT_40444,3.5150685
ACCIDENT_40445,3.5467348
ACCIDENT_40446,4.0345254
ACCIDENT_40447,3.8006577
